1,-75.67133635,41.40779231,1902 Roundhouse,"Mechanic Street,Scranton PA 18503"
1,-83.921471,40.709463,1905 Shay Engine and caboose,"2nd Street,Harrod OH 45850"
1,-84.190158,39.764033,1905 Wright Flyer Iii,"110 E Monument Ave,Dayton OH 45402"
1,-116.2238167,33.72208333,1909 Indio Schoolhouse,"Deglet Noor Street,Indio CA 92201"
1,-88.542229,39.10595,1910 Gas Station,"17082 US 4,Effingham IL 62401,217-540-4700"
1,-118.446431,35.131825,1915 Street Dance Mural,"East Boulevard,Tehachapi CA 93561"
1,-90.58944,44.55299,1919 Case Steam Engine,"Willow Street,Neillsville WI 54456"
1,-92.368037,33.010785,1931 Kinship Monument,"Monument Rd,Marion LA 71260"
1,-94.868,37.277126,1932 Plymouth 0-6-0 Switch Engine,"Carona,Scammon KS 66773"
1,-79.687384,39.470776,1937 Era Esso Gas Station,"High and Price St,Kingwood WV 26537"
1,-74.605312,40.31303,1938 Martian Landing Site Monument,"222 Cranbury Rd(Van Nest Park,Princeton Junction NJ 08550"
1,-122.752284,45.589215,1939 Signal Tower Gas Station,"8302 N Lombard St,Portland OR 97203"
1,-95.2868,29.646911,1940 Air Terminal Museum,"8325 Travelair St,Houston TX 77061,713-454-1940"
1,-71.314976,41.489416,1940s Fire Truck ON Pub-Brick Alley Pub ***Gone***,"140 Thames St,Newport RI 02840,401-849-6334"
1,-95.049764,34.753246,1940s Soda Fountain-1950s Air Conditioner,"316 Dallas St,Talihina OK 74571,918-567-2410"
1,-88.084563,38.834381,1950 Census Population Center,"County Route 1800 N,Dundas IL 62425"
1,-111.901991,40.753686,1950 Studebaker ON The Roof Of A Building,"355 West 700 South,Salt Lake City UT 84101"
1,-85.326363,40.178489,1950s Hobby Shop-National Model Aviation Museum,"5151 East Memorial Dr,Muncie IN 47302,765-287-1256"
1,-87.676631,41.485787,1950s Park Forest House Museum,"141 Forest Blvd,Park Forest IL 60466"
1,-88.957143,40.239282,1955 Ford IN Barn Roof,"1000 E /990 E,Wapella IL 61777"
1,-88.831885,42.246996,1967 Tornado Disaster Monument,"East Ave,Belvidere IL 61008"
1,-93.289729,37.206698,1984 Arcade,"400 E Walnut St,Springfield MO 65806"
1,-72.930978,41.669744,1985 Bicentennial Time Capsule,"Memorial Boulevard,Bristol CT 06010"
1,-121.90534,37.014794,1989 Earthquake Epicenter,"Aptos Creek Rd,Aptos CA 95003,831-763-7062"
1,-91.337489,37.974185,1990 Population Center of the US Monument,"Hwy 8,Steelville MO 65565"
1,-97.039668,37.070162,1996 Olympic Torch Relay,"Summit Street (U.S. 77),Arkansas City KS 67005"
1,-84.388073,33.741605,1996 Summer Olympic Flame Tower,Atlanta GA 30312
1,-77.1858,39.568737,1st Reaping Machine,"W. Locust Street,Union Bridge MD 21791"
1,-76.93823,38.93461,1st Telegraph Line (1844),"Annapolis Road (State Route 450),Hyattsville MD 20781"
1,-97.33617,37.694737,1st White Castle,"Elm Street,Wichita KS 67214"
1,-75.556087,39.611709,"2,436 Rebels Buried Here","456 Fort Mott Rd,Pennsville NJ 08070,609-758-0169"
1,-91.538671,41.663984,2-3-1-1 Sculpture-Iowa Advanced Technology Center,Iowa City IA 52242
1,-103.290279,47.799789,20 Feet Tall Teddy Roosevelts Head,"600 2nd Ave SW,Watford City ND 58854,701-842-3686"
1,-118.5075,34.362783,20 Ft Tall Book,"Outside Eternal Valley Memorial Park,Newhall CA 91321"
1,-74.595913,39.365861,20-Foot-Tall California Raisin,"617 Zion Rd,Egg Harbor Township NJ 08234"
1,-83.778117,34.314096,20-Foot-Tall Rabbit,"2416 Old Cornelia Hwy,Gainesville GA 30507"
1,-80.000662,40.444521,20-Foot-Tall Transformer Robot ***Gone***,"Fort Duquesne Blvd,Pittsburgh PA 15222"
1,-122.437863,47.247402,20-Foot-Tall Welcome Giantess,"Pacific Ave,Tacoma WA 98402"
1,-68.439326,44.539105,20-Ft Fiberglass Lobster,"792 US Hwy 1,Hancock ME 62348"
1,-85.502817,43.787094,20-Ft Tall Eiffel Tower And 8-Ft Tall Indian-Paris Park,"22090 Northland Dr,Paris MI 49338,231-796-3420"
1,-118.368132,34.097742,20-Ft Tall Rocky And Bullwinkle Statue,"8216 W Sunset Blvd,Los Angeles CA 90046,213-654-3050"
1,-92.878092,38.625795,2000 Foot Tall Tower,"103 Olive Branch Rd,Syracuse MO 65081"
1,-105.408278,45.444614,20000 Seashells-Power River Historical Museum,"102 W Wilson,Broadus MT 59317"
1,-122.674756,45.523779,24 Hour Church Of Elvis,"408 NW Couch St,Portland OR 97209,503-226-3671"
1,-76.155513,43.047766,24-Second Shot Clock,"443 S Franklin St,Syracuse NY 13202"
1,-89.936764,35.122641,25-Foot Tall Statue Of Ramesses Ii,"Central Ave,Memphis TN 38111"
1,-79.267645,40.262482,25-Ft Tall Gas Pump,"US Hwy 30,Ligonier PA 15658"
1,-110.96579,32.225377,25-Ton Tiki Head-Outside The Hut Nightclub,"305 N 4th Ave,Tucson AZ 85705,520-623-3200"
1,-116.047744,34.131766,29 Palms Historical Society,"6760 National Park Dr,Twentynine Palms CA 92277"
1,-117.022851,34.890556,2nd Largest Iron Meteorite IN The Us At The Desert Discovery Center,"831 Barstow Rd,Barstow CA 92311,760-252-6060"
1,-121.91811,41.963323,2nd Tallest Flagpole IN The Us,"349 S Main St,Dorris CA 96023"
1,-118.254537,34.14524,3 Spitting Frogs Fountains,"146 S Brand Blvd,Glendale CA 91205"
1,-75.182657,39.96779,3-Way Electrical Plug Sculpture,"Waterworks Dr,Philadelphia PA 19130"
1,-110.97784,32.240545,30-Foot-Tall Neon Cactus,"N Oracle Rd and W Adams St,Tucson AZ 85705"
1,-89.639994,39.831478,30-Foot-Tall Skinny Abe Lincoln Statue,"E Sangamon Ave,Springfield IL 62702"
1,-87.772287,41.716662,30-Ft Tall Cigar Store Indian,"9630 Southwest Hwy,Oak Lawn IL 60453"
1,-83.060399,42.391365,30-Ft Tall Neon Kielbasa,"2270 Holbrook St,Hamtramck MI 48212,313-873-8200"
1,-84.179059,34.514385,300 Roos-Kangaroo Conservation Center ***Closed***,"222 Bailey-Waters Rd,Dawsonville GA 30534,706-265-6100"
1,-88.941166,35.9578,31 Mph Speed Limit,"S College St,Trenton TN 38382"
1,-122.35075,47.620083,32-Foot Electric Guitar,"Pacific Science Center,Seattle WA 98109"
1,-72.093256,41.34359,32-pound cannon Replica-Fort Trumbull,"East Street,New London CT 06320"
1,-114.058671,35.189024,3333.33 Feet Above Sea Level Marker And Route 66 Museum,"120 West Andy Devine Ave,Kingman AZ 86401,928-753-6106"
1,-77.026093,38.896691,34-Foot-Tall Tower Of 6800 Fake Lincoln Books,"514 10th St NW,Washington DC 20004,202-347-4833"
1,-75.556026,39.698206,34-Ft Tall Stainless Steel Mary,"12 Winder Rd,New Castle DE 19720,302-658-1069"
1,-79.438802,36.091722,36-Foot Stainless Steel Double Helix,"531 S Spring St,Burlington NC 27215"
1,-122.691204,45.529853,3d Center Of Art And Photography ***Gone***,"1928 NW Lovejoy St,Portland OR 97209,503-227-6667"
1,-91.671037,47.02078,3m Dwan Museum-Sandpaper Museum,"2nd Ave and 6th,Two Harbors MN 55616"
1,-94.098556,30.086117,3rd Largest Fire Hydrant-Fire Museum Of Texas,"400 Walnut,Beaumont TX 77701,409-880-3927"
1,-81.405294,28.602042,4-Seater Space Ship ***Gone***,"4718 Edgewater Dr,Orlando FL 32804"
1,-106.923871,37.846974,40 Foot Long Fork,"981 La Garita Ave,Creede CO 81130"
1,-104.99505,39.743725,40-Foot Blue Bear Sculpture At Convention Center,"700 14th St,Denver CO 80202,303-228-8000"
1,-97.359861,32.723516,40-Foot-Long Iguana At Forth Worth Zoo,"1989 Colonial Pkwy,Fort Worth TX 76109,817-759-7555"
1,-73.981635,40.724497,40-Foot-Tall Junk Tower ***Gone***,"Ave B and 6th St,New York NY 10009"
1,-97.473928,35.507682,45th Infantry Division Museum,"2145 NE 36th St,Oklahoma City OK 73111,405-424-5313"
1,-85.480193,44.98998,45th Parallel Marker,"20999 Center Rd,Traverse City MI 49686"
1,-122.778064,44.999737,45th Parallel Sign,"South Water St,Silverton OR 97381"
1,-97.758879,31.137383,4th Infantry Division Museum,"Bldg 418-761st Tank Battalion Ave,Fort Hood TX 76544,254-287-8811"
1,-71.101906,42.343875,5-Wits Tomb,"186 Brookline Ave,Boston MA 02215,617-375-9487"
1,-90.180942,32.302435,50 Million Pennies IN Clear Outdoor Box,"Mississippi St,Jackson MS 39201"
1,-95.48626,29.731275,50-Foot Saxophone Made From Cars,"6025 Richmond Ave,Houston TX 77057,713-266-8711"
1,-81.765901,29.330542,50-Foot-Tall Rocket,"23498 NE County Rd 314,Fort Mc Coy FL 32134,352-685-2707"
1,-121.291165,38.249722,50-Foot-Tall Thermometer,"578 Fairway Dr,Galt CA 95632,209-745-1700"
1,-118.286096,34.016967,50-Foot-Tall Woman With Visible Organs IN Rose Garden,"700 State Dr,Los Angeles CA 90007"
1,-79.983967,40.464968,5000 Religious Relics At St Anthonys Chapel,"1700 Harpster St,Pittsburgh PA 15212,412-323-9504"
1,-73.976807,40.941071,563 Flu Victims Died Here,"Knickerbocker Rd,Cresskill NJ 07626"
1,-73.423834,40.725934,56th Fighter Group Restaurant ***Closed***,"7160 Republic Airport,Farmingdale NY 11735,631-694-8280"
1,-79.649628,39.887572,60-Foot-Tall Steel Cross,"887 Jumonville Rd,Hopwood PA 15445,724-439-4912"
1,-111.580833,40.392601,654 Sheep Killed By Lightning ON This Spot,"2038 Alpine Loop Rd,American Fork UT 84604"
1,-94.368637,37.173211,66 Drive-In Theatre,"17231 Old 66 Blvd,Carthage MO 64836,417-359-5959"
1,-90.583667,46.133417,665-Lb World Record Stuffed Bear Outside Bruin Restaurant,"285 Grant St,Glidden WI 54527,715-264-2166"
1,-83.36624,39.220307,7 Caves Nature Preserve -Rewilded Caves ***Closed***,"7660 Cave Rd,Bainbridge OH 45612"
1,-67.813938,46.125474,7 Wonders Of God Creatures,"314 Military St,Houlton ME 04730"
1,-110.234139,31.381038,75-Foot-Tall Celtic Cross And 31-Foot-Tall Virgin Mary,"10310 S Twin Oaks Rd,Hereford AZ 85615,520-378-2950"
1,-95.450501,29.150526,76ft Tall Stephen Austin Statue,"S Walker St,Angleton TX 77515"
1,-92.793274,38.654146,8-Ball Water Tower,"497 Meadowlark Ln,Tipton MO 65081"
1,-79.0109765,35.1269129,82nd Airborne Division War Memorial Museum,"6841 Ardennes St,NC Bldg C,Fort Bragg NC 28307"
1,-81.081022,38.069844,88 Stories High Bridge Walk,"US Hwy 19,Lansing WV 25862,304-574-1037"
1,-114.63465,35.094182,9/11 Arizona Heroes Memorial,"Rio Grande Road,Bullhead City AZ 86442"
1,-96.816159,46.83747,9/11 F-16 Fighter 82-0926,"28th Ave,Fargo ND 58102"
1,-97.064287,32.939892,9/11 Flight Crew Memorial,"1000 Texan Trail,Grapevine TX 76051"
1,-117.880877,33.795271,9/11 Memorial Fire Training Tower,"2400 E Orangewood Ave,Anaheim CA 92806"
1,-74.067308,40.352125,9/11 Memorial Marker,"W Front St,Red Bank NJ 07701"
1,-74.017521,40.409734,9/11 Memorial-Eagle Clutching Mangled I-Beam,"Ocean Blvd,Atlantic Highlands NJ 07716"
1,-110.69859,35.034225,9/11 Remembrance Garden And Meteor Crater-Barringer Crater,"Rte 66,Winslow AZ 86047,928-289-2362"
1,-75.05773,39.95574,9/11 Rescue Workers Tribute,"Rogers Ave,Merchantville NJ 08109"
1,-77.333796,39.688342,9/11 Statue Of Flag-Raising Firefighters,"16871 South Seton Ave,Emmitsburg MD 21727"
1,-88.019322,44.517505,9/11 World Trade Center Memorial,"210 Museum Place,Green Bay WI 54303"
1,-122.89941,38.70362,90% Of Oscar,"Geyserville Ave,Geyserville CA 95441"
1,-71.533147,43.224553,92-Foot-Tall Mercury Redstone Rocket Replica,"2 Institute Dr,Concord NH 03301"
1,-82.872057,39.997166,94th Aero Squadron Restaurant,"5030 Sawyer Rd,Columbus OH 43219,614-237-8887"
1,-123.041049,44.945061,A C Gilberts Discovery Village,"116 Marion St NE,Salem OR 97301,503-371-3631"
1,-95.7682545,32.8713536,A C McMillan African American Museum,"418 S Texas St,Emory TX 75440"
1,-104.504646,37.168789,A R Mitchell Art Museum,"150 East Main St,Trinidad CO 81082"
1,-79.586292,41.520727,A Town Named Pithole-Pithole Visitors Center And Ghost Town,"14118 Pithole Rd,Pithole PA 16341,814-589-7912"
1,-92.261617,44.446334,A Very Old Fish Story,"South Lakeshore Drive (U.S. 61),Lake City MN 55041"
1,-108.844714,35.070305,A shiwi  A wan Museum And Heritage Center,"1222 Hwy 53,Zuni NM 87327"
1,-122.974235,45.515666,A&w Root Beer Stand Family,"SE 10th Ave,Hillsboro OR 97123"
1,-109.835498,32.247177,A&w Root Beer Statues,"575 S Haskell Ave,Willcox AZ 85643"
1,-93.601027,45.600128,A-Z Happy Chef,"3804 Brickton Rd,Princeton MN 55371"
1,-73.985983,40.756683,ABC Studios-Home of Good Morning America and Dancing with the Stars,"Broadway and 44th at Times Square,New York City NY 10036"
1,-122.01603,36.964451,ACE Roller Coaster Landmark,"Beach Street,Santa Cruz CA 95060"
1,-98.765482,38.375085,ATSF Locomotive No. 3416,"Main Street (U.S. 281),Great Bend KS 67530"
1,-78.09443,40.05601,Abandoned PA Turnpike,"Bedford County,Waterfall PA 16689"
1,-78.775692,41.041119,Abandoned Town,"Mine Rd Helvetia,Du Bois PA 15801"
1,-68.206261,44.387092,Abbe Museum,"26 Mount Desert St,Bar Harbor ME 04609"
1,-85.326727,41.958846,Abbotts Magic Company-Magic Capital Of The World-Magicians Buried Here,"124 S St Joseph St,Colon MI 49040,269-432-3235"
1,-74.1851976,40.5207321,Abc No Rio,"156 Irvington St,New York,Staten Island NY 10312"
1,-71.68392,44.086443,Abducted By Aliens,"US Hwy 3,Lincoln NH 03251"
1,-89.295909,39.549103,Abe Lincoln And Pig Statue,"W Main Cross St,Taylorville IL 62568"
1,-77.230909,39.830695,Abe Lincoln Meets A Guy,"US Hwy 30,Gettysburg PA 17325"
1,-89.493626,39.160685,Abe Lincoln Statue With Arms Behind Back,"1 Courthouse Square,Hillsboro IL 62049"
1,-99.6948847,32.4366442,Abilene Zoo,"2070 Zoo Ln,Abilene TX 79602"
1,-81.978751,36.710231,Abingdon Medical Museum,"228 W Valley St,Abingdon VA 24210,276-206-8691"
1,-90.056353,30.482381,Abita Brewery Tours And Beer,"21084 Louisiana 36,Covington LA 70433,985-893-3143"
1,-90.036247,30.477444,Abita Mystery House-(Weird Museum) Ucm Museum,"22275 Hwy 36,Abita Springs LA 70420,985-892-2624"
1,-105.172725,38.746716,Abnormally Thin Skull Of James Roberts-Cripple Creek District Museum,"500 Bennett Ave,Cripple Creek CO 80813,719-689-2634"
1,-85.827566,43.466491,Abortion Memorial,"1076 W 48th St,Fremont MI 49412"
1,-87.71332,43.754462,Above-Beyond Childrens Museum,"902 N 8th St,Sheboygan WI 53081,920-458-4263"
1,-85.740218,37.573686,Abraham Lincoln As A Boy Statue,"Lincoln Blvd (U.S. 31E),Hodgenville KY 42748"
1,-85.735728,37.530795,Abraham Lincoln Birthplace,"Park Main Entrance,Hodgenville KY 42748"
1,-87.63015,41.91251667,Abraham Lincoln Monument,"West LaSalle Drive,Chicago IL 60614"
1,-89.648041,39.802958,Abraham Lincoln Presidential Museum,"212 North Sixth St,Springfield IL 62701,217-558-8844"
1,-124.00709,44.979701,Abraham Lincoln Reads ON A Horse,"21st St,Lincoln City OR 97367"
1,-73.990034,40.736242,Abraham Lincoln Statue,"Union Square W,New York City NY 10003"
1,-88.106902,39.517144,Abraham Lincoln Statue Near The Charleston Speedway,"Camp Spring Rd,Ashmore IL 61912"
1,-74.278189,40.263903,Abraham Lincoln bust,"Court Street,Freehold NJ 07728"
1,-76.987595,38.914696,Abraham Lincolns Hitching Post,"1313 New York Ave,Washington DC 20005"
1,-93.738082,36.401247,Abundant Memories Heritage Village,"2434 Hwy 23 North,Eureka Springs AR 72632,501-253-6764"
1,-75.171201,39.957087,Academy Of Natural Sciences Museum,"1900 Benjamin Franklin Pkwy,Philadelphia PA 19103"
1,-122.466287,37.769977,Academy Of Sciences And Steinhart Aquarium,"55 Music Concourse Dr,San Francisco CA 94118"
1,-75.1631062,39.9550335,Academy Of The Fine Arts,"118 North Broad St,Philadelphia PA 19102"
1,-91.827325,30.122613,Acadian Memorial Foundation Museum,"121 South New Market St,Saint Martinville LA 70582"
1,-92.093176,30.177888,Acadian Village Living History Museum,"200 Greenleaf Dr,Lafayette LA 70506"
1,-91.986648,30.257825,Acadiana Park Nature Station Museum,"1201 East Alexander St,Lafayette LA 70501"
1,-122.324485,47.661249,Accordion Museum,"313 NE 45th St,Seattle WA 98105,206-632-2700"
1,-122.707081,38.326549,Accordionist Statue,"60 W Cotati Ave,Cotati CA 94931"
1,-74.973557,43.131401,Ace Of Diamonds Mine,"Rte 28,Middleville NY 13416,315-891-3855"
1,-90.18963333,32.30041667,Ace Records,"Capitol Street,Jackson MS 39201"
1,-93.0514903,42.5564328,Ackley Heritage Center,"120 State St,Ackley IA 50601"
1,-116.400171,33.723209,Acrobats sculpture-Palm Springs Art Museum,"Rt 111,Palm Desert CA 92260"
1,-86.139259,39.752257,Action Duckpin Bowl And Atomic Bowl,"1105 Prospect St,Indianapolis IN 46203,317-686-6006"
1,-73.235833,41.851389,Action Wildlife-Taxidermy Exhibit,"337 Torrington Rd-Rte 4,Goshen CT 06756,860-491-9191"
1,-85.491904,42.956737,Ada Historical Society Museum,"7144 Headley St SE,Ada MI 49301"
1,-93.2838582,31.7807717,Adai Caddo Tribal Living History,"4460 Hwy 485,Robeline LA 71469"
1,-94.4705829,41.3040132,Adair County Historical Society Museum,"2393 S Lakeview Dr,Greenfield IA 50849"
1,-92.584159,40.193432,Adair County Historical Society Museum,"211 South Elson St,Kirksville MO 63501"
1,-84.92771,40.83123,Adams County Historical Museum,"420 W Monroe St,Decatur IN 46733"
1,-104.88016,39.928619,Adams County Historical Society,"9601 Henderson Rd,Brighton CO 80601"
1,-83.546887,38.797309,Adams County Historical Society,"507 N Cherry St,West Union OH 45693"
1,-103.729252,44.375734,Adams Memorial Museum,"53 Sherman St,Deadwood SD 57732,605-578-1714"
1,-71.133357,42.648608,Addison Gallery Of American Art,"180 Main St,Andover MA 01810"
1,-84.54138889,33.95111111,Address by President Lincoln,"Washington Avenue,Marietta GA 30060"
1,-73.9610876,40.7785283,Adelson Galleries,"19 E 82nd St,New York City NY 10028"
1,-122.695272,45.559404,Adidas Big Shoes,"5055 N Greeley Ave,Portland OR 97217,971-234-2300"
1,-87.606788,41.866353,Adler Planetarium,"1300 South Lake Shore Dr,Chicago IL 60605,312-322-7827"
1,-87.6186705,41.8664609,Adler Planetarium And Astronomy Museum,"1300 S Lake Shore Dr,Chicago IL 60605"
1,-119.349169,36.214885,Adohr Milkmaid and Cow,"620 N J St,Tulare CA 93274"
1,-85.8201,33.6965,Adolf Hitlers Tea Service At Berman Museum Of World History,"840 Museum Dr,Anniston AL 36207,256-237-6261"
1,-74.8116,40.1231,Adolf Hitlers Toilet-Gregs Auto Repair,"437 W 2nd St,Florence NJ 08518,609-499-0172"
1,-86.950495,33.400949,Adolf Hitlers Typewriter At Bessemer Hall Of History Museum,"1905 Alabama Ave,Bessemer AL 35020,205-426-1633"
1,-86.775486,36.146604,Adventure Science Center,"800 Fort Negley Blvd,Nashville TN 37203,615-862-5160"
1,-71.143486,44.070259,Adventure Suites- Themed Hotel Suites,"3440 White Mountain Hwy,North Conway NH 03860,603-356-9744"
1,-74.308915,40.237647,Adventure To Health-Transparent Woman,"901 West Main St,Freehold NJ 07728,732-308-1850"
1,-116.558049,33.85793,Aerial Tramway,"One Tramway Rd,Palm Springs CA 92262,760-325-1391"
1,-119.345286,36.210374,Aero Dogs-Hot Dog Cafe,"240 North L St,Tulare CA 93274,559-685-1230"
1,-118.635648,34.238013,Aerospace Cancer Museum,"23350 Lake Manor Dr,Chatsworth CA 91311"
1,-121.390946,38.675101,Aerospace Museum,"3200 Freedom Park Dr,McClellan CA 95652,916-643-3192"
1,-117.154212,32.726353,Aerospace Museum-Moon Rock,"2001 Pan American Plaza,San Diego CA 92101,619-234-8291"
1,-122.4291374,37.7781189,African American Art And Culture Complex,"762 Fulton St Suite #300,San Francisco CA 94115"
1,-83.7603165,42.2419401,African American Cultural And History Museum,"3261 Lohr Rd,Ann Arbor MI 48108"
1,-78.582876,35.779215,African American Cultural Complex,"119 Sunnybrook Rd,Raleigh NC 27610"
1,-78.8977995,35.9853315,African American Culture Touriest,"804 Old Fayetteville St,Durham NC 27701"
1,-118.247105,34.028431,African American Firefighter Museum,"1401 S Central Ave,Los Angeles CA 90021,213-744-1730"
1,-89.617378,40.68569,African American Hall Of Fame Museum,"309 South Dusable St,Peoria IL 61605,309-673-2206"
1,-86.583876,36.725668,African American Heritage Center,"405 John J Johnson Ave,Franklin KY 42134"
1,-91.6558405,41.9766607,African American Heritage Foundation,"809 8th Ave Southeast,Cedar Rapids IA 52401"
1,-84.7909568,33.3793118,African American Heritage Museum,"92 Farmer St,Newnan GA 30263"
1,-76.985544,38.506822,African American Heritage Society,"7485 Crain Hwy,La Plata MD 20646"
1,-111.925987,33.454818,African American Multicultural Museum,"617 N Scottsdale Rd,Scottsdale AZ 85257"
1,-91.8267599,30.1239649,African American Museum,"125 New Market St,Saint Martinville LA 70582"
1,-119.800026,36.7423689,African American Museum,"1857 Fulton St,Fresno CA 93721"
1,-118.2831851,34.0141531,African American Museum,"600 State Dr,Exposition Park,Los Angeles CA 90037"
1,-97.339783,37.694946,African American Museum,"601 N Water St,Wichita KS 67203"
1,-81.62721,41.50869,African American Museum,"1765 Crawford Rd,Cleveland OH 44106"
1,-96.7644443,32.7790552,African American Museum,"3536 Grand Ave,Dallas TX 75210"
1,-75.151774,39.95308,African American Museum IN Philadelphia,"701 Arch St,Philadelphia PA 19106"
1,-73.627328,40.709545,African American Museum Of Nassau County,"110 N Franklin St,Hempstead NY 11550"
1,-81.306997,29.023862,African American Museum Of The Arts,"325 South Clara Ave,Deland FL 32720"
1,-122.4415675,47.2532953,African American Museum Of Washington,"955 Market St,Tacoma WA 98402"
1,-76.8558025,39.2224545,African Art Museum Of Maryland,"5430 Vantage Point Rd,Columbia MD 21044"
1,-74.0044,40.714505,African Burial Ground,"290 Broadway at Duane St,New York NY 10048,212-637-2019"
1,-82.8519993,41.5247329,African Safari Wildlife Park,"267 S Lightner Rd,Port Clinton OH 43452"
1,-86.843124,33.475812,African Village IN America-Joe Minters Place,"931 Nassau Ave SW,Birmingham AL 35211,205-322-7370"
1,-73.956825,40.803889,African-American Wax Museum Of Harlem,"316 W 115th St,New York NY 10026,212-678-7818"
1,-85.132469,41.073911,African/African American Historical Museum,"436 E Douglas Ave,Fort Wayne IN 46802"
1,-92.782777,44.902445,Afton Historical Museum,"3165 Saint Croix Trail South,Afton MN 55001"
1,-120.405712,37.295941,Ag Museum Frontier Town-Agricultural Museum,"4498 E Hyway 140,Merced CA 95340,209-383-1912"
1,-96.762444,32.782605,Age Of Steam Railroad Museum,Dallas TX 75210
1,-77.505211,37.553111,Agecroft Hall,"4305 Sulgrave Rd,Richmond VA 23221"
1,-76.730796,39.958344,Agricultural And Industrial Museum,"217 West Princess St,York PA 17401,717-852-7007"
1,-88.692445,41.440935,Agricultural Crash Monument,"E 25th Rd,Marseilles IL 61341"
1,-121.73596,36.951312,Agricultural History Project,"2601 East Lake Ave,Watsonville CA 95076"
